bedrooms,bathrooms,toilets,parking spaces,type,town,state,price
4,5,6,2,terraced duplex,Lekki,Lagos,65000000
4,4,5,2,semi-detached duplex,Lekki,Lagos,61000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,65000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,80000000
6,6,7,5,detached duplex,Victoria Island (VI),Lagos,650000000
4,4,5,2,semi-detached bungalow,Lekki,Lagos,75000000
5,5,6,3,detached duplex,Lekki,Lagos,340000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,90000000
5,5,6,3,detached duplex,Lekki,Lagos,120000000
5,5,6,2,detached duplex,Lekki,Lagos,110000000
6,6,7,8,detached duplex,Ikoyi,Lagos,"
$5000000 
approx. ₦2180878770
"
4,4,5,4,detached duplex,Lekki,Lagos,130000000
5,6,7,5,detached duplex,Ajah,Lagos,150000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,120000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,3,detached duplex,Lekki,Lagos,85000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,3,terraced duplex,Lekki,Lagos,65000000
4,4,5,3,detached duplex,Lekki,Lagos,130000000
4,,5,,terraced duplex,Guzape District,Abuja,100000000
5,6,6,,detached duplex,Lekki,Lagos,150000000
2,2,3,3,terraced duplex,Ajah,Lagos,35000000
,,,,Block of flats,Lekki,Lagos,13000000
2,2,3,,block of flats,Ajah,Lagos,34000000
4,,,,terraced duplex,Lekki,Lagos,170000000
4,4,5,3,semi-detached duplex,Ajah,Lagos,40000000
5,5,6,6,detached duplex,Lekki,Lagos,145000000
6,,,,house,Guzape District,Abuja,850000000
5,5,6,5,detached duplex,Lekki,Lagos,150000000
5,5,6,4,detached duplex,Lekki,Lagos,130000000
5,5,6,4,detached duplex,Lekki,Lagos,170000000
4,5,5,2,terraced duplex,Lekki,Lagos,330000000
7,,,,house,Katampe,Abuja,550000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,73000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,170000000
5,5,7,5,detached duplex,Asaba,Delta,75000000
,,,,Block of flats,Asaba,Delta,150000000
4,4,5,3,detached duplex,Lekki,Lagos,130000000
5,,,,detached duplex,Ikeja,Lagos,350000000
3,4,,3,detached bungalow,Port Harcourt,Rivers,22000000
5,,6,,detached duplex,Ajah,Lagos,120000000
4,5,5,,detached duplex,Lugbe District,Abuja,55000000
5,,,,house,Guzape District,Abuja,250000000
3,4,3,,terraced duplex,Ajah,Lagos,56000000
5,6,6,,detached duplex,Lekki,Lagos,250000000
4,3,4,3,terraced duplex,Lekki,Lagos,200000000
5,5,6,,house,Ikeja,Lagos,250000000
5,4,5,4,detached duplex,Lekki,Lagos,450000000
5,4,5,4,detached duplex,Lekki,Lagos,500000000
5,4,,4,detached duplex,Lekki,Lagos,250000000
5,4,5,4,detached duplex,Lekki,Lagos,350000000
5,6,7,,detached duplex,Apo,Abuja,350000000
4,4,5,5,terraced duplex,Lekki,Lagos,135000000
2,2,3,2,house,Lekki,Lagos,60000000
3,3,4,,house,Lekki,Lagos,65000000
5,5,6,3,detached duplex,Ajah,Lagos,55000000
5,5,6,3,detached duplex,Lekki,Lagos,220000000
5,5,6,,detached duplex,Lekki,Lagos,400000000
5,,,,house,Guzape District,Abuja,250000000
5,5,6,6,detached duplex,Lekki,Lagos,350000000
4,4,5,4,detached duplex,Lekki,Lagos,70000000
2,2,3,2,house,Lekki,Lagos,58000000
4,4,5,2,house,Lekki,Lagos,68000000
5,5,6,2,detached duplex,Lekki,Lagos,350000000
2,2,3,,house,Lekki,Lagos,60000000
4,4,5,4,detached duplex,Magodo,Lagos,200000000
4,4,5,3,terraced duplex,Ajah,Lagos,60000000
4,4,5,,terraced duplex,Lekki,Lagos,75000000
3,4,4,2,house,Lekki,Lagos,65000000
2,2,2,2,house,Lekki,Lagos,60000000
,,,,house,Lekki,Lagos,34000000
4,,5,,terraced duplex,Lekki,Lagos,55000000
4,5,5,4,terraced duplex,Maitama District,Abuja,240000000
4,4,5,,house,Magodo,Lagos,90000000
4,4,5,,house,Magodo,Lagos,142000000
4,4,5,,terraced duplex,Lekki,Lagos,175000000
4,,,,detached duplex,Lekki,Lagos,83000000
4,5,5,4,detached duplex,Victoria Island (VI),Lagos,355000000
4,,,,detached duplex,Alimosho,Lagos,65000000
4,4,5,,house,Ikoyi,Lagos,280000000
4,5,5,,detached duplex,Ajah,Lagos,55000000
5,,,,detached duplex,Lekki,Lagos,130000000
5,5,6,5,detached duplex,Ajah,Lagos,55000000
4,,,,semi-detached duplex,Lekki,Lagos,130000000
5,5,6,15,house,Lekki,Lagos,110000000
6,8,8,6,detached duplex,Lekki,Lagos,270000000
4,4,5,6,detached duplex,Ajah,Lagos,55000000
4,4,4,,detached duplex,Lekki,Lagos,90000000
4,4,5,,terraced duplex,Ikeja,Lagos,250000000
2,3,3,4,semi-detached bungalow,Idu Industrial,Abuja,10000000
4,4,5,2,detached duplex,Lekki,Lagos,100000000
3,4,4,4,semi-detached duplex,Jabi,Abuja,45000000
4,4,5,2,terraced duplex,Lekki,Lagos,62000000
4,4,5,2,detached duplex,Lekki,Lagos,75000000
3,2,2,,detached bungalow,Agege,Lagos,15000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,3,detached duplex,Lekki,Lagos,250000000
4,5,5,3,terraced duplex,Wuye,Abuja,45000000
3,3,3,5,detached bungalow,Agege,Lagos,20000000
5,5,5,,detached duplex,Lekki,Lagos,160000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,65000000
4,4,4,,terraced duplex,Lekki,Lagos,90000000
5,6,6,3,detached duplex,Lugbe District,Abuja,48000000
4,4,5,,detached duplex,Kaura,Abuja,150000000
4,4,5,4,detached duplex,Lekki,Lagos,170000000
2,3,3,,block of flats,Ajah,Lagos,24000000
2,3,3,,block of flats,Obafemi Owode,Ogun,120000000
5,5,6,,detached duplex,Lekki,Lagos,110000000
4,4,4,,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,3,terraced duplex,Galadimawa,Abuja,45000000
4,4,5,5,detached bungalow,Galadimawa,Abuja,60000000
5,,,,detached duplex,Lekki,Lagos,200000000
5,5,6,,detached duplex,Lekki,Lagos,110000000
5,,,,detached duplex,Lekki,Lagos,270000000
3,3,4,2,terraced duplex,Lekki,Lagos,51500000
4,5,5,,house,Lekki,Lagos,80000000
4,,,,detached duplex,Lekki,Lagos,120000000
4,,,,house,Magodo,Lagos,53000000
4,4,5,,terraced duplex,Lekki,Lagos,79000000
4,,,,detached duplex,Arepo,Ogun,45000000
4,,,,semi-detached duplex,Lekki,Lagos,120000000
4,,,,semi-detached duplex,Lekki,Lagos,85000000
5,,,,detached duplex,Lekki,Lagos,100000000
5,,,,house,Lekki,Lagos,65000000
5,5,6,4,detached duplex,Lekki,Lagos,120000000
4,,,,detached duplex,Lekki,Lagos,78000000
5,,6,,detached duplex,Lekki,Lagos,120000000
5,5,5,4,detached duplex,Lekki,Lagos,130000000
5,5,6,5,detached duplex,Lekki,Lagos,280000000
5,5,6,5,detached duplex,Lekki,Lagos,420000000
2,3,3,,terraced duplex,Lekki,Lagos,37000000
5,5,6,,detached duplex,Lekki,Lagos,115000000
5,5,6,5,detached duplex,Lekki,Lagos,140000000
4,4,5,5,terraced duplex,Lekki,Lagos,135000000
5,5,6,5,detached duplex,Ikoyi,Lagos,600000000
5,5,6,4,detached duplex,Lekki,Lagos,120000000
5,6,6,6,detached duplex,Ikoyi,Lagos,1200000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,110000000
4,4,5,,detached duplex,Lekki,Lagos,110000000
4,4,5,4,detached duplex,Lekki,Lagos,170000000
4,5,5,4,detached duplex,Victoria Island (VI),Lagos,350000000
4,4,5,,semi-detached duplex,Lekki,Lagos,75000000
3,3,4,3,house,Victoria Island (VI),Lagos,180000000
5,5,6,5,detached duplex,Lekki,Lagos,300000000
5,4,6,4,detached duplex,Lekki,Lagos,120000000
4,4,5,4,detached duplex,Ajah,Lagos,80000000
4,4,5,4,terraced duplex,Guzape District,Abuja,70000000
5,,,,semi-detached duplex,Lekki,Lagos,390000000
4,4,5,4,terraced duplex,Guzape District,Abuja,70000000
5,5,6,4,detached duplex,Lekki,Lagos,220000000
3,3,4,2,semi-detached duplex,Ajah,Lagos,42000000
4,,,,detached duplex,Lekki,Lagos,150000000
4,4,5,4,terraced duplex,Ajah,Lagos,75000000
3,3,4,4,terraced duplex,Lekki,Lagos,67000000
5,5,6,4,detached duplex,Lekki,Lagos,130000000
4,4,5,,semi-detached duplex,Lekki,Lagos,75000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,4,detached duplex,Lekki,Lagos,150000000
4,4,5,,semi-detached duplex,Lekki,Lagos,75000000
4,5,5,3,semi-detached duplex,Lekki,Lagos,90000000
4,4,5,4,detached duplex,Lekki,Lagos,120000000
4,4,5,,semi-detached duplex,Lekki,Lagos,75000000
5,5,6,3,detached duplex,Lekki,Lagos,140000000
5,5,6,3,detached duplex,Lekki,Lagos,185000000
5,5,6,6,detached duplex,Lekki,Lagos,110000000
5,5,6,3,detached duplex,Lekki,Lagos,100000000
4,4,5,3,detached duplex,Lekki,Lagos,95000000
5,5,6,,detached duplex,Lekki,Lagos,120000000
2,2,3,2,block of flats,Lekki,Lagos,48000000
4,5,5,4,terraced duplex,Lekki,Lagos,65000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,3,terraced duplex,Galadimawa,Abuja,45000000
5,5,6,3,detached duplex,Lekki,Lagos,250000000
5,5,6,4,detached duplex,Lekki,Lagos,180000000
5,8,6,8,detached duplex,Lekki,Lagos,280000000
5,5,6,8,detached duplex,Lekki,Lagos,180000000
5,5,6,3,terraced duplex,Lekki,Lagos,110000000
5,,,,detached duplex,Lekki,Lagos,250000000
5,,,,detached duplex,Lekki,Lagos,160000000
4,4,4,3,detached bungalow,Bwari,Abuja,30000000
5,5,6,4,detached duplex,Lekki,Lagos,130000000
6,,,,detached duplex,Lekki,Lagos,280000000
3,3,4,,semi-detached duplex,Life Camp,Abuja,52000000
6,6,7,10,detached duplex,Asokoro District,Abuja,600000000
4,,,,semi-detached duplex,Lekki,Lagos,85000000
3,3,3,,semi-detached bungalow,Badagry,Lagos,25000000
5,,,,detached duplex,Lekki,Lagos,200000000
4,,,,detached duplex,Lekki,Lagos,180000000
4,5,5,,detached duplex,Gwarinpa,Abuja,65000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,73000000
5,,,,house,Ajah,Lagos,60000000
4,4,5,3,detached duplex,Lekki,Lagos,75000000
4,4,5,3,detached bungalow,Ajah,Lagos,40000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,90000000
5,6,6,5,semi-detached duplex,Lekki,Lagos,300000000
4,4,5,3,terraced duplex,Ikeja,Lagos,140000000
3,4,,,detached bungalow,Port Harcourt,Rivers,50000000
4,5,5,3,terraced duplex,Wuye,Abuja,120000000
4,4,5,3,terraced duplex,Lekki,Lagos,66000000
4,4,5,,detached duplex,Lekki,Lagos,110000000
5,5,6,6,detached duplex,Lekki,Lagos,350000000
4,4,5,,detached duplex,Lekki,Lagos,160000000
4,5,,,detached bungalow,Port Harcourt,Rivers,160000000
4,,2,30,detached duplex,Lekki,Lagos,750000000
4,4,5,4,terraced duplex,Lekki,Lagos,57000000
4,4,5,2,terraced duplex,Lekki,Lagos,120000000
2,,,,house,Lekki,Lagos,43000000
5,5,6,5,detached duplex,Lekki,Lagos,170000000
4,4,5,5,detached duplex,Lekki,Lagos,170000000
4,5,5,5,detached bungalow,Asaba,Delta,40000000
3,3,4,,block of flats,Victoria Island (VI),Lagos,80000000
4,4,5,3,terraced duplex,Lekki,Lagos,75000000
4,5,5,4,semi-detached duplex,Lekki,Lagos,80000000
5,5,6,12,semi-detached duplex,Lekki,Lagos,95000000
4,4,5,5,semi-detached duplex,Lekki,Lagos,110000000
4,4,5,5,detached duplex,Ikeja,Lagos,155000000
5,5,6,5,semi-detached duplex,Lekki,Lagos,160000000
4,4,5,4,terraced duplex,Lekki,Lagos,57000000
5,7,8,4,detached duplex,Ajah,Lagos,90000000
4,4,5,4,detached duplex,Lekki,Lagos,85000000
4,4,5,4,detached duplex,Lekki,Lagos,140000000
5,5,6,5,detached duplex,Lekki,Lagos,220000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,75000000
5,5,6,4,detached duplex,Lekki,Lagos,155000000
5,5,6,4,detached duplex,Lekki,Lagos,250000000
4,4,5,2,terraced duplex,Lekki,Lagos,120000000
5,5,6,4,detached duplex,Lekki,Lagos,165000000
5,5,6,4,detached duplex,Lekki,Lagos,160000000
5,5,6,3,semi-detached duplex,Lekki,Lagos,150000000
5,5,6,4,detached duplex,Lekki,Lagos,140000000
4,4,5,4,detached duplex,Lekki,Lagos,80000000
4,4,5,4,detached duplex,Ajah,Lagos,95000000
4,4,5,4,detached duplex,Lekki,Lagos,95000000
4,4,5,2,terraced duplex,Lekki,Lagos,160000000
6,8,8,7,detached duplex,Ajah,Lagos,70000000
5,5,6,5,detached duplex,Lekki,Lagos,250000000
4,4,5,4,terraced duplex,Lekki,Lagos,55000000
4,,,,terraced duplex,Ikeja,Lagos,120000000
5,5,6,,detached duplex,Lekki,Lagos,120000000
4,4,5,4,detached duplex,Lekki,Lagos,170000000
4,4,5,4,terraced duplex,Lekki,Lagos,65000000
4,4,5,4,detached duplex,Ajah,Lagos,90000000
5,5,6,4,detached duplex,Lekki,Lagos,160000000
5,5,6,,detached duplex,Lekki,Lagos,350000000
4,4,5,3,detached duplex,Lekki,Lagos,110000000
5,5,6,4,semi-detached duplex,Ajah,Lagos,130000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,90000000
4,4,5,4,terraced duplex,Victoria Island (VI),Lagos,285000000
5,5,6,3,detached duplex,Lekki,Lagos,350000000
4,4,5,,detached duplex,Lekki,Lagos,86000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,90000000
5,6,7,3,detached duplex,Ajah,Lagos,90000000
4,4,5,4,terraced duplex,Lekki,Lagos,60000000
4,4,5,4,semi-detached duplex,Ajah,Lagos,80000000
5,5,6,4,detached duplex,Lekki,Lagos,130000000
6,8,8,7,detached duplex,Ajah,Lagos,70000000
5,5,5,5,detached bungalow,Abeokuta South,Ogun,60000000
4,4,5,3,detached duplex,Lekki,Lagos,95000000
5,,6,,house,Ajah,Lagos,115000000
3,3,4,2,terraced duplex,Ajah,Lagos,40000000
6,,7,,house,Ajah,Lagos,90000000
4,4,5,2,terraced duplex,Lekki,Lagos,125000000
2,2,3,3,terraced duplex,Ajah,Lagos,40000000
5,5,6,,detached duplex,Lekki,Lagos,130000000
4,,,,house,Ibeju Lekki,Lagos,115000000
5,,,,detached duplex,Lekki,Lagos,400000000
5,6,7,4,semi-detached duplex,Katampe,Abuja,350000000
7,7,8,,detached duplex,Asokoro District,Abuja,1300000000
5,5,6,4,detached duplex,Lekki,Lagos,180000000
3,,,,terraced duplex,Lekki,Lagos,55000000
3,3,4,2,terraced duplex,Ajah,Lagos,31000000
5,5,6,,detached duplex,Ibeju Lekki,Lagos,55000000
5,5,6,,detached duplex,Lekki,Lagos,280000000
2,2,3,2,terraced duplex,Ajah,Lagos,42000000
5,5,6,,detached duplex,Lekki,Lagos,180000000
3,3,3,10,detached bungalow,Gwarinpa,Abuja,110000000
3,3,4,4,terraced duplex,Lekki,Lagos,80000000
4,4,5,2,terraced duplex,Ajah,Lagos,65000000
6,6,7,5,detached duplex,Victoria Island (VI),Lagos,550000000
4,4,5,,terraced duplex,Lekki,Lagos,60000000
6,,,,house,Asokoro District,Abuja,650000000
6,6,7,10,detached duplex,Ajah,Lagos,90000000
4,4,5,4,semi-detached duplex,Ikeja,Lagos,100000000
4,4,5,4,terraced duplex,Life Camp,Abuja,50000000
5,5,6,3,detached duplex,Lekki,Lagos,115000000
5,,,,detached duplex,Ikorodu,Lagos,65000000
5,5,6,6,detached duplex,Ajah,Lagos,100000000
5,5,6,5,detached duplex,Ajah,Lagos,100000000
5,5,6,3,detached duplex,Lekki,Lagos,120000000
4,,4,,detached bungalow,Oredo,Edo,27000000
5,5,6,8,detached duplex,Lekki,Lagos,260000000
2,2,3,3,block of flats,Lekki,Lagos,45000000
5,5,6,3,detached duplex,Lekki,Lagos,150000000
4,4,5,3,detached duplex,Ajah,Lagos,95000000
5,5,6,5,detached duplex,Lekki,Lagos,250000000
5,5,6,3,house,Ajah,Lagos,130000000
4,4,5,2,detached duplex,Lekki,Lagos,140000000
3,3,4,3,detached bungalow,Ajah,Lagos,32000000
4,5,5,,detached bungalow,Gwarinpa,Abuja,65000000
4,5,5,,terraced duplex,Lekki,Lagos,170000000
4,5,5,4,terraced duplex,Life Camp,Abuja,65000000
4,4,5,3,detached duplex,Lekki,Lagos,95000000
5,5,6,5,terraced duplex,Life Camp,Abuja,105000000
14,14,16,15,1 detached duplex,Katampe,Abuja,550000000
5,5,6,8,detached duplex,Lekki,Lagos,150000000
4,5,5,3,terraced duplex,Victoria Island (VI),Lagos,135000000
5,,,,detached duplex,Lekki,Lagos,110000000
2,2,3,3,block of flats,Lekki,Lagos,40000000
4,4,5,4,terraced duplex,Ajah,Lagos,40000000
4,4,5,2,detached duplex,Lekki,Lagos,100000000
2,2,3,3,semi-detached duplex,Mowe Ofada,Ogun,6500000
5,5,5,3,detached duplex,Lekki,Lagos,110000000
4,4,5,,semi-detached duplex,Lekki,Lagos,65000000
4,4,5,4,terraced duplex,Jabi,Abuja,180000000
5,5,6,3,detached duplex,Lekki,Lagos,150000000
3,3,4,2,terraced duplex,Ajah,Lagos,51500000
4,4,5,4,terraced duplex,Guzape District,Abuja,135000000
5,,,,detached duplex,Lekki,Lagos,400000000
5,7,8,4,detached duplex,Ikoyi,Lagos,"
$4000000 
approx. ₦1744703016
"
5,,,,detached duplex,Ikoyi,Lagos,800000000
5,,,,detached duplex,Lekki,Lagos,250000000
5,,,,detached duplex,Lekki,Lagos,550000000
4,,,,semi-detached duplex,Lekki,Lagos,145000000
4,,,,detached duplex,Lekki,Lagos,75000000
3,3,3,3,detached bungalow,Ajah,Lagos,46000000
4,4,5,,semi-detached duplex,Victoria Island (VI),Lagos,230000000
5,5,6,4,detached duplex,Lekki,Lagos,160000000
3,3,4,20,block of flats,Victoria Island (VI),Lagos,1200000000
3,3,4,3,semi-detached bungalow,Ibafo,Ogun,25000000
4,4,5,,terraced duplex,Lekki,Lagos,125000000
5,5,6,10,detached duplex,Gaduwa,Abuja,85000000
3,,4,,detached bungalow,Orozo,Abuja,25000000
5,5,6,4,detached duplex,Lekki,Lagos,130000000
5,,,,detached duplex,Magodo,Lagos,350000000
3,3,4,,block of flats,Lekki,Lagos,120000000
5,5,6,,detached duplex,Magodo,Lagos,200000000
4,5,6,2,terraced duplex,Wuye,Abuja,55000000
4,4,5,4,house,Lekki,Lagos,130000000
5,5,6,5,detached duplex,Wuye,Abuja,260000000
9,,10,,house,Magodo,Lagos,275000000
4,4,5,3,detached duplex,Lugbe District,Abuja,35000000
5,5,6,,semi-detached duplex,Magodo,Lagos,75000000
5,5,6,3,detached duplex,Lekki,Lagos,170000000
3,3,4,,detached bungalow,Ojodu,Lagos,20000000
,,,,Block of flats,Victoria Island (VI),Lagos,1000000000
4,4,5,,semi-detached duplex,Dakibiyu,Abuja,65000000
5,5,5,5,detached duplex,Ajah,Lagos,90000000
5,,,,detached duplex,Ikoyi,Lagos,950000000
3,,,,house,Port Harcourt,Rivers,15000000
3,,,,block of flats,Surulere,Lagos,110000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,70000000
7,,,,detached duplex,Ilorin West,Kwara,90000000
4,,,,detached duplex,Ikeja,Lagos,155000000
5,5,6,6,terraced duplex,Victoria Island (VI),Lagos,200000000
3,2,3,,detached bungalow,Ikorodu,Lagos,5500000
4,4,5,3,terraced duplex,Lekki,Lagos,110000000
4,4,5,6,detached duplex,Gwarinpa,Abuja,140000000
5,,,,detached duplex,Lekki,Lagos,600000000
4,4,5,,terraced duplex,Mabushi,Abuja,130000000
4,4,5,,terraced duplex,Jahi,Abuja,80000000
4,3,4,,detached bungalow,Gbagada,Lagos,110000000
4,4,5,4,terraced duplex,Kado,Abuja,70000000
5,6,6,3,detached duplex,Lekki,Lagos,130000000
4,4,5,6,detached duplex,Asaba,Delta,70000000
5,5,6,5,detached duplex,Ajah,Lagos,100000000
4,4,4,2,terraced duplex,Lekki,Lagos,58000000
4,4,4,2,semi-detached duplex,Lekki,Lagos,60000000
4,4,4,2,semi-detached duplex,Lekki,Lagos,65000000
5,5,6,4,detached duplex,Ajah,Lagos,60000000
4,4,5,4,detached duplex,Ajah,Lagos,80000000
5,5,6,4,detached duplex,Ajah,Lagos,150000000
5,5,6,4,detached duplex,Lekki,Lagos,90000000
3,3,4,,terraced duplex,Ajah,Lagos,50000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,150000000
4,4,5,4,detached duplex,Ajah,Lagos,83000000
5,5,6,4,detached duplex,Ajah,Lagos,120000000
4,4,5,4,detached duplex,Lekki,Lagos,110000000
4,4,5,4,detached duplex,Lekki,Lagos,125000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,75000000
4,4,5,4,detached duplex,Lekki,Lagos,180000000
11,15,15,20,1 block of flats,Port Harcourt,Rivers,48000000
9,,10,,house,Magodo,Lagos,275000000
4,4,5,4,detached duplex,Lekki,Lagos,130000000
4,4,5,4,detached duplex,Lekki,Lagos,130000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,80000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,5,detached duplex,Lekki,Lagos,170000000
4,4,5,3,terraced duplex,Lekki,Lagos,83000000
3,3,4,3,detached bungalow,Ibeju Lekki,Lagos,30000000
5,,,,detached duplex,Lekki,Lagos,420000000
5,,,,semi-detached duplex,Lekki,Lagos,270000000
4,,,,detached duplex,Lekki,Lagos,130000000
5,6,7,10,semi-detached duplex,Wuse 2,Abuja,600000000
4,4,,,detached duplex,Lekki,Lagos,100000000
2,2,3,3,block of flats,Ajah,Lagos,20000000
4,,,,detached duplex,Lekki,Lagos,95000000
5,,,,detached duplex,Lekki,Lagos,165000000
4,4,5,4,terraced duplex,Lekki,Lagos,60000000
5,,,,detached duplex,Lekki,Lagos,200000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,85000000
4,,,,semi-detached duplex,Lekki,Lagos,140000000
4,4,5,4,terraced duplex,Lekki,Lagos,55000000
5,7,8,4,detached duplex,Ikoyi,Lagos,"
$4000000 
approx. ₦1744703016
"
4,4,5,4,terraced duplex,Kado,Abuja,70000000
4,,,,terraced duplex,Lekki,Lagos,175000000
4,4,5,5,detached duplex,Lekki,Lagos,140000000
4,4,5,4,terraced duplex,Lekki,Lagos,60000000
4,,,,terraced duplex,Lekki,Lagos,85000000
5,5,6,6,detached duplex,Lekki,Lagos,280000000
4,,,,house,Lekki,Lagos,110000000
5,,,,detached duplex,Lekki,Lagos,120000000
4,,,,detached duplex,Lekki,Lagos,115000000
3,24,32,16,block of flats,Victoria Island (VI),Lagos,1500000000
4,4,5,,terraced duplex,Victoria Island (VI),Lagos,90000000
4,4,5,4,semi-detached duplex,Ajah,Lagos,80000000
5,5,6,4,detached duplex,Lekki,Lagos,220000000
3,3,4,6,block of flats,Ketu,Lagos,120000000
4,5,5,3,terraced duplex,Life Camp,Abuja,35000000
4,4,5,4,terraced duplex,Lekki,Lagos,60000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,100000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,3,detached duplex,Apo,Abuja,150000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,70000000
5,5,6,6,detached duplex,Ikoyi,Lagos,750000000
4,4,5,3,detached duplex,Lekki,Lagos,110000000
5,5,6,3,detached duplex,Lekki,Lagos,145000000
2,2,3,3,terraced duplex,Lekki,Lagos,38000000
4,4,5,4,detached duplex,Lekki,Lagos,120000000
4,4,5,4,detached duplex,Lekki,Lagos,85000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,4,detached duplex,Lekki,Lagos,120000000
4,4,5,,terraced duplex,Lekki,Lagos,200000000
4,4,5,,terraced duplex,Lekki,Lagos,60000000
4,4,5,4,terraced duplex,Ajah,Lagos,50000000
4,4,5,,detached duplex,Lekki,Lagos,90000000
4,,,,terraced duplex,Ajah,Lagos,35000000
4,4,5,3,detached duplex,Lekki,Lagos,120000000
4,4,5,,semi-detached duplex,Lekki,Lagos,65000000
4,4,5,,semi-detached duplex,Lekki,Lagos,65000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,80000000
6,4,4,6,block of flats,Surulere,Lagos,80000000
4,4,5,,detached duplex,Lekki,Lagos,85000000
5,5,6,,detached duplex,Lekki,Lagos,140000000
4,4,5,3,terraced duplex,Lekki,Lagos,95000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,90000000
7,7,7,,block of flats,Alimosho,Lagos,110000000
3,3,4,3,terraced duplex,Lekki,Lagos,55000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,95000000
4,4,5,3,terraced duplex,Lekki,Lagos,100000000
4,4,5,8,house,Ajah,Lagos,70000000
4,4,5,8,detached duplex,Magodo,Lagos,230000000
5,5,6,,detached duplex,Lekki,Lagos,170000000
4,4,5,,terraced duplex,Lekki,Lagos,60000000
4,4,5,4,detached duplex,Lekki,Lagos,75000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,80000000
4,4,5,,semi-detached duplex,Lekki,Lagos,95000000
4,4,5,,semi-detached duplex,Lekki,Lagos,75000000
6,,,,detached duplex,Lekki,Lagos,450000000
,,,,Block of flats,Shomolu,Lagos,80000000
5,5,6,,detached duplex,Lekki,Lagos,110000000
5,5,6,,detached duplex,Lekki,Lagos,120000000
5,5,6,4,detached duplex,Lekki,Lagos,125000000
4,4,5,5,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,,detached duplex,Lekki,Lagos,200000000
5,5,6,,detached duplex,Lekki,Lagos,200000000
5,5,6,12,semi-detached duplex,Lekki,Lagos,95000000
5,5,6,,detached duplex,Lekki,Lagos,135000000
5,5,6,,detached duplex,Lekki,Lagos,230000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,5,terraced duplex,Guzape District,Abuja,100000000
4,4,5,,detached duplex,Lekki,Lagos,100000000
5,5,6,3,detached duplex,Lekki,Lagos,180000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,120000000
4,4,5,3,terraced duplex,Lekki,Lagos,95000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,,detached duplex,Lekki,Lagos,110000000
6,6,7,,detached duplex,Victoria Island (VI),Lagos,550000000
5,5,6,,detached duplex,Lekki,Lagos,125000000
4,4,5,,semi-detached duplex,Lekki,Lagos,105000000
